Tract,Council,OwnDate,LnSalePrice,SalePrice,PropAddr,PropCity,PropZip,PropDate,Acres,LUDesc,FinishArea,NAME10,CoreBin,Quarter,TimeBin,BuildTimeCensus01,Year,PropYear,SaleYear,Age,QuarterByYear,MonthByYear,PopulationTract,PrcntWhite,%Black(onerace),Less than high school graduate,High school graduate (includes equivalency),Some college or associate's degree,Bachelor's degree or higher,BAorHigher,BuildPreTrt
37016300,19,6/26/19,0,0,1405 A HAWKINS ST,NASHVILLE,37203,2/3/20,0,RESIDENTIAL CONDO,2874,163,0,"22,019",1,469,2019,2020,2019,0,2,6,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016300,19,4/29/22,0,0,1405 B SIGLER ST,NASHVILLE,37203,10/2/20,0,RESIDENTIAL CONDO,3430,163,0,"22,022",1,469,2022,2020,2022,2,2,4,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016300,19,6/26/19,0,0,1405 B HAWKINS ST,NASHVILLE,37203,2/3/20,0,RESIDENTIAL CONDO,3110,163,0,"22,019",1,469,2019,2020,2019,0,2,6,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016300,19,6/13/18,0,0,1207 TREMONT ST,NASHVILLE,37212,5/23/17,0,RESIDENTIAL CONDO,3079,163,0,"22,018",1,469,2018,2017,2018,1,2,6,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016300,19,9/7/22,0,0,1020 14TH AVE S,NASHVILLE,37212,12/21/16,0,RESIDENTIAL CONDO,2654,163,0,"32,022",1,469,2022,2016,2022,6,3,9,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016300,17,11/8/18,0,0,1415 EDGEHILL AVE,NASHVILLE,37212,7/13/17,0,RESIDENTIAL CONDO,3156,163,0,"42,018",1,469,2018,2017,2018,1,4,11,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016300,19,1/16/20,0,0,921 13TH AVE S,NASHVILLE,37212,4/9/19,0,RESIDENTIAL CONDO,2050,163,0,"12,020",1,469,2020,2019,2020,1,1,1,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016300,19,8/30/19,0,0,1213 A HAWKINS ST,NASHVILLE,37203,6/14/18,0,RESIDENTIAL CONDO,3438,163,0,"32,019",1,469,2019,2018,2019,1,3,8,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016300,19,8/30/19,0,0,1213 B HAWKINS ST,NASHVILLE,37203,6/14/18,0,RESIDENTIAL CONDO,3438,163,0,"32,019",1,469,2019,2018,2019,1,3,8,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016300,17,9/12/19,0,0,1003 B 12TH AVE S,NASHVILLE,37203,6/15/18,0,RESIDENTIAL CONDO,2184,163,0,"32,019",1,469,2019,2018,2019,1,3,9,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016300,17,9/12/19,0,0,1003 A 12TH AVE S,NASHVILLE,37203,6/15/18,0,RESIDENTIAL CONDO,2184,163,0,"32,019",1,469,2019,2018,2019,1,3,9,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016300,17,9/12/19,0,0,1003 C 12TH AVE S,NASHVILLE,37203,6/15/18,0,RESIDENTIAL CONDO,2117,163,0,"32,019",1,469,2019,2018,2019,1,3,9,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016300,17,9/12/19,0,0,1003 D 12TH AVE S,NASHVILLE,37203,6/15/18,0,RESIDENTIAL CONDO,1974,163,0,"32,019",1,469,2019,2018,2019,1,3,9,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016300,17,8/12/22,0,0,1016 B 13TH AVE S,NASHVILLE,37212,6/7/18,0,RESIDENTIAL CONDO,2662,163,0,"32,022",1,469,2022,2018,2022,4,3,8,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016300,19,7/27/20,0,0,102 MARSHALL CT,NASHVILLE,37212,7/18/18,0,RESIDENTIAL CONDO,2563,163,0,"32,020",1,469,2020,2018,2020,2,3,7,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016300,19,1/14/21,0,0,1309 A GRAND AVE,NASHVILLE,37212,7/27/18,0,RESIDENTIAL CONDO,3016,163,0,"12,021",1,469,2021,2018,2021,3,1,1,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016300,19,7/27/20,0,0,100 MARSHALL CT,NASHVILLE,37212,7/18/18,0,RESIDENTIAL CONDO,2563,163,0,"32,020",1,469,2020,2018,2020,2,3,7,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016300,19,8/1/19,0,0,1402 A SOUTH ST,NASHVILLE,37212,4/13/18,0,RESIDENTIAL CONDO,2639,163,0,"32,019",1,469,2019,2018,2019,1,3,8,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016300,17,12/29/21,0,0,1011 A 12TH AVE S,NASHVILLE,37203,12/19/19,0,RESIDENTIAL CONDO,3007,163,0,"42,021",1,469,2021,2019,2021,2,4,12,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016300,17,12/1/21,0,0,1011 D 12TH AVE S,NASHVILLE,37203,12/19/19,0,RESIDENTIAL CONDO,2915,163,0,"42,021",1,469,2021,2019,2021,2,4,12,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016300,17,11/19/21,0,0,1011 B 12TH AVE S,NASHVILLE,37203,12/19/19,0,RESIDENTIAL CONDO,3142,163,0,"42,021",1,469,2021,2019,2021,2,4,11,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016000,17,12/3/18,0,0,1069 B 2ND AVE S,NASHVILLE,37210,1/28/15,0,RESIDENTIAL CONDO,1697,160,0,"42,018",1,291,2018,2015,2018,3,4,12,874,12.64637002,82.43559719,0.42,0.18,0.4,0,0.05,7
37016000,17,9/17/19,0,0,1067 A 2ND AVE S,NASHVILLE,37210,1/28/15,0,RESIDENTIAL CONDO,1697,160,0,"32,019",1,291,2019,2015,2019,4,3,9,874,12.64637002,82.43559719,0.42,0.18,0.4,0,0.05,7
37016000,17,9/17/19,0,0,1067 B 2ND AVE S,NASHVILLE,37210,1/28/15,0,RESIDENTIAL CONDO,1697,160,0,"32,019",1,291,2019,2015,2019,4,3,9,874,12.64637002,82.43559719,0.42,0.18,0.4,0,0.05,7
37016000,17,2/1/17,0,0,13 A N HILL ST,NASHVILLE,37210,2/22/16,0,RESIDENTIAL CONDO,3439,160,0,"12,017",1,291,2017,2016,2017,1,1,2,874,12.64637002,82.43559719,0.42,0.18,0.4,0,0.05,7
37016000,17,2/7/17,0,0,13 B N HILL ST,NASHVILLE,37210,2/22/16,0,RESIDENTIAL CONDO,3439,160,0,"12,017",1,291,2017,2016,2017,1,1,2,874,12.64637002,82.43559719,0.42,0.18,0.4,0,0.05,7
37016000,17,7/14/22,0,0,1240 2ND AVE S 2,NASHVILLE,37210,12/4/17,0,RESIDENTIAL CONDO,1321,160,0,"32,022",1,291,2022,2017,2022,5,3,7,874,12.64637002,82.43559719,0.42,0.18,0.4,0,0.05,7
37016000,17,9/21/17,0,0,1240 2ND AVE S 8,NASHVILLE,37210,12/4/17,0,RESIDENTIAL CONDO,2375,160,0,"32,017",1,291,2017,2017,2017,0,3,9,874,12.64637002,82.43559719,0.42,0.18,0.4,0,0.05,7
37016000,17,9/20/17,0,0,1240 2ND AVE S 9,NASHVILLE,37210,12/4/17,0,RESIDENTIAL CONDO,2375,160,0,"32,017",1,291,2017,2017,2017,0,3,9,874,12.64637002,82.43559719,0.42,0.18,0.4,0,0.05,7
37016000,17,10/7/21,0,0,1229 2ND AVE S,NASHVILLE,37210,4/4/17,0,RESIDENTIAL CONDO,3417,160,0,"42,021",1,291,2021,2017,2021,4,4,10,874,12.64637002,82.43559719,0.42,0.18,0.4,0,0.05,7
37016000,17,5/22/20,0,0,34 A N HILL ST,NASHVILLE,37210,4/21/17,0,RESIDENTIAL CONDO,1870,160,0,"22,020",1,291,2020,2017,2020,3,2,5,874,12.64637002,82.43559719,0.42,0.18,0.4,0,0.05,7
37016000,17,10/18/21,0,0,47 A WHARF AVE,NASHVILLE,37210,5/24/17,0,RESIDENTIAL CONDO,1360,160,0,"42,021",1,291,2021,2017,2021,4,4,10,874,12.64637002,82.43559719,0.42,0.18,0.4,0,0.05,7
37016000,17,10/20/21,0,0,42 TRIMBLE ST,NASHVILLE,37210,8/12/20,0,RESIDENTIAL CONDO,2226,160,0,"42,021",1,291,2021,2020,2021,1,4,10,874,12.64637002,82.43559719,0.42,0.18,0.4,0,0.05,7
37016000,17,6/6/22,0,0,12 SHEPARD ST,NASHVILLE,37210,12/30/20,0,RESIDENTIAL CONDO,2736,160,0,"22,022",1,291,2022,2020,2022,2,2,6,874,12.64637002,82.43559719,0.42,0.18,0.4,0,0.05,7
37016000,17,6/6/22,0,0,14 SHEPARD ST,NASHVILLE,37210,12/30/20,0,RESIDENTIAL CONDO,2736,160,0,"22,022",1,291,2022,2020,2022,2,2,6,874,12.64637002,82.43559719,0.42,0.18,0.4,0,0.05,7
37019500,19,6/21/05,0,0,309 CHURCH ST 101,NASHVILLE,37201,9/26/05,0,RESIDENTIAL CONDO,1171,195,1,"22,005",0,58.42622951,2005,2005,2005,0,2,6,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,9/14/05,0,0,510 GAY ST 512,NASHVILLE,37219,4/22/92,0,RESIDENTIAL CONDO,594,195,1,"32,005",0,58.42622951,2005,1992,2005,13,3,9,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,5/22/06,0,0,700 CHURCH ST 1107,NASHVILLE,37203,8/1/06,0,RESIDENTIAL CONDO,778,195,1,"22,006",0,58.42622951,2006,2006,2006,0,2,5,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,11/8/06,0,0,222 POLK AVE 402,NASHVILLE,37203,10/20/06,0,RESIDENTIAL CONDO,1145,195,1,"42,006",0,58.42622951,2006,2006,2006,0,4,11,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,4/9/07,0,0,510 GAY ST 502,NASHVILLE,37219,4/22/92,0,RESIDENTIAL CONDO,562,195,1,"22,007",0,58.42622951,2007,1992,2007,15,2,4,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,7/23/09,0,0,600 12TH AVE S 516,NASHVILLE,37203,4/15/08,0,RESIDENTIAL CONDO,616,195,1,"32,009",0,58.42622951,2009,2008,2009,1,3,7,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,8/21/09,0,0,415 CHURCH ST 1702,NASHVILLE,37219,7/11/07,0,RESIDENTIAL CONDO,827,195,1,"32,009",0,58.42622951,2009,2007,2009,2,3,8,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,11/30/09,0,0,600 12TH AVE S 532,NASHVILLE,37203,4/15/08,0,RESIDENTIAL CONDO,609,195,1,"42,009",0,58.42622951,2009,2008,2009,1,4,11,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,4/26/10,0,0,700 CHURCH ST 302,NASHVILLE,37203,8/1/06,0,RESIDENTIAL CONDO,752,195,1,"22,010",0,58.42622951,2010,2006,2010,4,2,4,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,7/27/10,0,0,700 CHURCH ST 206,NASHVILLE,37203,8/1/06,0,RESIDENTIAL CONDO,590,195,1,"32,010",0,58.42622951,2010,2006,2010,4,3,7,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,8/5/10,0,0,600 12TH AVE S 605,NASHVILLE,37203,4/15/08,0,RESIDENTIAL CONDO,1058,195,1,"32,010",1,58.42622951,2010,2008,2010,2,3,8,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,9/1/10,0,0,180 9TH AVE N 602,NASHVILLE,37203,1/10/07,0,RESIDENTIAL CONDO,2127,195,1,"32,010",1,58.42622951,2010,2007,2010,3,3,9,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,9/2/10,0,0,180 9TH AVE N 601,NASHVILLE,37203,1/10/07,0,RESIDENTIAL CONDO,2572,195,1,"32,010",1,58.42622951,2010,2007,2010,3,3,9,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,10/25/10,0,0,415 CHURCH ST 2312,NASHVILLE,37219,7/11/07,0,RESIDENTIAL CONDO,1083,195,1,"42,010",1,58.42622951,2010,2007,2010,3,4,10,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,1/26/11,0,0,415 CHURCH ST 1108,NASHVILLE,37219,7/11/07,0,RESIDENTIAL CONDO,768,195,1,"12,011",1,58.42622951,2011,2007,2011,4,1,1,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,4/21/11,0,0,301 DEMONBREUN ST 1712,NASHVILLE,37201,2/25/08,0,RESIDENTIAL CONDO,720,195,1,"22,011",1,58.42622951,2011,2008,2011,3,2,4,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,5/23/11,0,0,600 12TH AVE S 617,NASHVILLE,37203,4/15/08,0,RESIDENTIAL CONDO,1108,195,1,"22,011",1,58.42622951,2011,2008,2011,3,2,5,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,8/9/11,0,0,415 CHURCH ST 1115,NASHVILLE,37219,7/11/07,0,RESIDENTIAL CONDO,1091,195,1,"32,011",1,58.42622951,2011,2007,2011,4,3,8,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,12/20/11,0,0,700 12TH AVE S 1012,NASHVILLE,37203,3/16/09,0,RESIDENTIAL CONDO,1322,195,1,"42,011",1,58.42622951,2011,2009,2011,2,4,12,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,12/22/11,0,0,722 4TH AVE N,NASHVILLE,37219,8/23/06,0,RESIDENTIAL CONDO,1711,194,1,"42,011",1,160.6721311,2011,2006,2011,5,4,12,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,1/5/12,0,0,700 12TH AVE S 705,NASHVILLE,37203,3/16/09,0,RESIDENTIAL CONDO,1515,195,1,"12,012",1,58.42622951,2012,2009,2012,3,1,1,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,1/9/12,0,0,301 DEMONBREUN ST 804,NASHVILLE,37201,2/25/08,0,RESIDENTIAL CONDO,864,195,1,"12,012",1,58.42622951,2012,2008,2012,4,1,1,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,3/26/12,0,0,178 2ND AVE N 407,NASHVILLE,37201,8/31/05,0,RESIDENTIAL CONDO,469,195,1,"12,012",1,58.42622951,2012,2005,2012,7,1,3,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,3/30/12,0,0,700 12TH AVE S 707,NASHVILLE,37203,3/16/09,0,RESIDENTIAL CONDO,1151,195,1,"12,012",1,58.42622951,2012,2009,2012,3,1,3,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,3/30/12,0,0,415 CHURCH ST 2904,NASHVILLE,37219,7/11/07,0,RESIDENTIAL CONDO,732,195,1,"12,012",1,58.42622951,2012,2007,2012,5,1,3,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,6/26/12,0,0,309 CHURCH ST 508,NASHVILLE,37201,9/26/05,0,RESIDENTIAL CONDO,775,195,1,"22,012",1,58.42622951,2012,2005,2012,7,2,6,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,8/1/12,0,0,600 12TH AVE S 2200,NASHVILLE,37203,4/15/08,0,RESIDENTIAL CONDO,1160,195,1,"32,012",1,58.42622951,2012,2008,2012,4,3,8,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,8/1/12,0,0,600 12TH AVE S 2201,NASHVILLE,37203,4/15/08,0,RESIDENTIAL CONDO,3055,195,1,"32,012",1,58.42622951,2012,2008,2012,4,3,8,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,8/17/12,0,0,301 DEMONBREUN ST 910,NASHVILLE,37201,2/25/08,0,RESIDENTIAL CONDO,1113,195,1,"32,012",1,58.42622951,2012,2008,2012,4,3,8,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,9/22/12,0,0,415 CHURCH ST 1101,NASHVILLE,37219,7/11/07,0,RESIDENTIAL CONDO,1465,195,1,"32,012",1,58.42622951,2012,2007,2012,5,3,9,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,10/3/12,0,0,301 CRIDDLE ST 402,NASHVILLE,37219,12/26/07,0,RESIDENTIAL CONDO,1066,194,1,"42,012",1,160.6721311,2012,2007,2012,5,4,10,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,11/30/12,0,0,301 DEMONBREUN ST 205,NASHVILLE,37201,2/25/08,0,RESIDENTIAL CONDO,584,195,1,"42,012",1,58.42622951,2012,2008,2012,4,4,11,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2/15/13,0,0,305 CHURCH ST 305,NASHVILLE,37201,3/15/18,0,RESIDENTIAL CONDO,1215,195,1,"12,013",1,58.42622951,2013,2018,2013,0,1,2,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,2/20/13,0,0,815 3RD AVE N,NASHVILLE,37201,1/4/08,0,RESIDENTIAL CONDO,1572,194,1,"12,013",1,160.6721311,2013,2008,2013,5,1,2,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,3/12/13,0,0,1036 9TH AVE N,NASHVILLE,37208,12/10/02,0,RESIDENTIAL CONDO,1340,194,1,"12,013",1,160.6721311,2013,2002,2013,11,1,3,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,4/29/13,0,0,600 12TH AVE S 1803,NASHVILLE,37203,4/15/08,0,RESIDENTIAL CONDO,808,195,1,"22,013",1,58.42622951,2013,2008,2013,5,2,4,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,5/1/13,0,0,301 DEMONBREUN ST 1615,NASHVILLE,37201,2/25/08,0,RESIDENTIAL CONDO,864,195,1,"22,013",1,58.42622951,2013,2008,2013,5,2,5,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,5/3/13,0,0,231 REP JOHN LEWIS WAY N #300,NASHVILLE,37219,3/28/08,0,RESIDENTIAL CONDO,588,195,1,"22,013",1,58.42622951,2013,2008,2013,5,2,5,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,8/23/13,0,0,700 12TH AVE S 603,NASHVILLE,37203,3/16/09,0,RESIDENTIAL CONDO,998,195,1,"32,013",1,58.42622951,2013,2009,2013,4,3,8,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,8/30/13,0,0,817 3RD AVE N 214,NASHVILLE,37201,6/6/08,0,RESIDENTIAL CONDO,807,194,1,"32,013",1,160.6721311,2013,2008,2013,5,3,8,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,10/21/13,0,0,415 CHURCH ST 2801,NASHVILLE,37219,7/11/07,0,RESIDENTIAL CONDO,1465,195,1,"42,013",1,58.42622951,2013,2007,2013,6,4,10,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,11/11/13,0,0,231 REP JOHN LEWIS WAY N #502,NASHVILLE,37219,3/28/08,0,RESIDENTIAL CONDO,2137,195,1,"42,013",1,58.42622951,2013,2008,2013,5,4,11,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,6/30/14,0,0,415 CHURCH ST 1410,NASHVILLE,37219,7/11/07,0,RESIDENTIAL CONDO,726,195,1,"22,014",1,58.42622951,2014,2007,2014,7,2,6,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,10/27/14,0,0,754 1ST AVE N,NASHVILLE,37201,5/18/06,0,RESIDENTIAL CONDO,630,194,1,"42,014",1,160.6721311,2014,2006,2014,8,4,10,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,10/27/14,0,0,303 CRIDDLE ST 311,NASHVILLE,37219,12/26/07,0,RESIDENTIAL CONDO,1302,194,1,"42,014",1,160.6721311,2014,2007,2014,7,4,10,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,11/17/14,0,0,415 CHURCH ST 1801,NASHVILLE,37219,7/11/07,0,RESIDENTIAL CONDO,1465,195,1,"42,014",1,58.42622951,2014,2007,2014,7,4,11,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,11/30/14,0,0,700 CHURCH ST 506,NASHVILLE,37203,8/1/06,0,RESIDENTIAL CONDO,590,195,1,"42,014",1,58.42622951,2014,2006,2014,8,4,11,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,12/16/14,0,0,446 PRESIDENT RONALD REAGAN WAY,NASHVILLE,37201,8/20/86,0,RESIDENTIAL CONDO,1050,195,1,"42,014",1,58.42622951,2014,1986,2014,28,4,12,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,12/22/14,0,0,600 12TH AVE S 1500,NASHVILLE,37203,4/15/08,0,RESIDENTIAL CONDO,1250,195,1,"42,014",1,58.42622951,2014,2008,2014,6,4,12,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,1/27/15,0,0,600 12TH AVE S 821,NASHVILLE,37203,4/15/08,0,RESIDENTIAL CONDO,1108,195,1,"12,015",1,462,2015,2008,2015,7,1,1,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,3/24/15,0,0,1001 ROSA L PARKS BLVD,NASHVILLE,37208,12/10/02,0,RESIDENTIAL CONDO,1432,194,1,"12,015",1,1045,2015,2002,2015,13,1,3,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,5/9/15,0,0,415 CHURCH ST 1202,NASHVILLE,37219,7/11/07,0,RESIDENTIAL CONDO,827,195,1,"22,015",1,462,2015,2007,2015,8,2,5,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,6/8/15,0,0,700 12TH AVE S 1407,NASHVILLE,37203,3/16/09,0,RESIDENTIAL CONDO,1151,195,1,"22,015",1,462,2015,2009,2015,6,2,6,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,8/24/15,0,0,178 2ND AVE N 208,NASHVILLE,37201,8/31/05,0,RESIDENTIAL CONDO,862,195,1,"32,015",1,462,2015,2005,2015,10,3,8,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,8/24/15,0,0,178 2ND AVE N 406,NASHVILLE,37201,8/31/05,0,RESIDENTIAL CONDO,469,195,1,"32,015",1,462,2015,2005,2015,10,3,8,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,8/27/15,0,0,1030 1ST AVE N,NASHVILLE,37201,5/18/06,0,RESIDENTIAL CONDO,630,194,1,"32,015",1,1045,2015,2006,2015,9,3,8,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,8/27/15,0,0,301 DEMONBREUN ST 1709,NASHVILLE,37201,2/25/08,0,RESIDENTIAL CONDO,802,195,1,"32,015",1,462,2015,2008,2015,7,3,8,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,9/28/15,0,0,301 DEMONBREUN ST 1416,NASHVILLE,37201,2/25/08,0,RESIDENTIAL CONDO,1080,195,1,"32,015",1,462,2015,2008,2015,7,3,9,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,10/29/15,0,0,415 CHURCH ST 2701,NASHVILLE,37219,7/11/07,0,RESIDENTIAL CONDO,1465,195,1,"42,015",1,462,2015,2007,2015,8,4,10,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,12/1/15,0,0,301 CRIDDLE ST 203,NASHVILLE,37219,12/26/07,0,RESIDENTIAL CONDO,1302,194,1,"42,015",1,1045,2015,2007,2015,8,4,12,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,12/7/15,0,0,600 12TH AVE S 611,NASHVILLE,37203,4/15/08,0,RESIDENTIAL CONDO,616,195,1,"42,015",1,462,2015,2008,2015,7,4,12,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,12/28/15,0,0,320 11TH AVE S 435,NASHVILLE,37203,11/15/19,0,RESIDENTIAL CONDO,420,195,1,"42,015",1,462,2015,2019,2015,0,4,12,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,1/8/16,0,0,415 CHURCH ST 2215,NASHVILLE,37219,7/11/07,0,RESIDENTIAL CONDO,1091,195,1,"12,016",1,462,2016,2007,2016,9,1,1,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,1/21/16,0,0,180 9TH AVE N 701,NASHVILLE,37203,1/10/07,0,RESIDENTIAL CONDO,5998,195,1,"12,016",1,462,2016,2007,2016,9,1,1,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,3/11/16,0,0,303 CRIDDLE ST 212,NASHVILLE,37219,12/26/07,0,RESIDENTIAL CONDO,1100,194,1,"12,016",1,1045,2016,2007,2016,9,1,3,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,3/25/16,0,0,510 GAY ST 914,NASHVILLE,37219,4/22/92,0,RESIDENTIAL CONDO,594,195,1,"12,016",1,462,2016,1992,2016,24,1,3,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,3/31/16,0,0,320 11TH AVE S 425,NASHVILLE,37203,11/15/19,0,RESIDENTIAL CONDO,540,195,1,"12,016",1,462,2016,2019,2016,0,1,3,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,6/8/16,0,0,222 POLK AVE 502,NASHVILLE,37203,10/20/06,0,RESIDENTIAL CONDO,1145,195,1,"22,016",1,462,2016,2006,2016,10,2,6,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,6/22/16,0,0,600 12TH AVE S 427,NASHVILLE,37203,4/15/08,0,RESIDENTIAL CONDO,824,195,1,"22,016",1,462,2016,2008,2016,8,2,6,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,7/7/16,0,0,303 CRIDDLE ST 313,NASHVILLE,37219,12/26/07,0,RESIDENTIAL CONDO,971,194,1,"32,016",1,1045,2016,2007,2016,9,3,7,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
